# Datetime, equity ($), cash flow ($)
2024-02-27 20:38:54.306820,1132.09,0
2024-02-27 20:49:47.838460,1132.09,0
2024-02-27 20:59:39.863857,1132.09,0
2024-02-27 21:09:48.186059,1132.09,0
2024-02-27 21:18:35.780867,1132.09,0
2024-02-27 21:28:50.822156,1132.09,0
2024-02-27 21:39:45.373519,1132.09,0
2024-02-27 21:48:43.707938,1132.09,0
2024-02-27 21:59:37.219601,1132.09,0
2024-02-28 15:29:02.280769,1132.09,0
2024-02-28 15:39:41.585543,1132.09,0
2024-02-28 15:49:51.073469,1132.09,0
2024-02-28 15:59:45.476518,1132.09,0
2024-02-28 16:08:44.792609,1132.09,0
2024-02-28 16:18:44.313156,1132.09,0
2024-02-28 16:29:39.013080,1132.09,0
2024-02-28 16:38:31.957848,1132.09,0
2024-02-28 16:49:41.569047,1132.09,0
2024-02-28 16:59:48.942695,1132.09,0
2024-02-28 17:09:41.189115,1132.09,0
2024-02-28 17:18:53.368304,1132.09,0
2024-02-28 17:29:09.354595,1132.09,0
2024-02-28 17:38:52.625366,1132.09,0
2024-02-28 17:48:51.892053,1132.09,0
2024-02-28 17:59:11.378857,1132.09,0
2024-02-28 18:08:54.591575,1132.09,0
2024-02-28 18:19:47.576946,1132.09,0
2024-02-28 18:29:39.446463,1132.09,0
2024-02-28 18:39:47.319527,1132.09,0
2024-02-28 18:49:39.278706,1132.09,0
2024-02-28 18:58:52.641806,1132.09,0
2024-02-28 19:08:50.825679,1132.09,0
2024-02-28 19:19:43.780337,1132.09,0
2024-02-28 19:27:58.374128,1132.09,0
2024-02-28 19:35:31.766721,1132.09,0
2024-02-28 19:43:44.041591,1132.09,0
2024-02-28 19:53:43.008810,1132.09,0
2024-02-28 20:04:36.897412,1132.09,0
2024-02-28 20:12:54.892502,1132.09,0
2024-02-28 20:20:33.409885,1132.09,0
2024-02-28 20:28:48.754734,1132.09,0
2024-02-28 20:38:48.935539,1132.09,0
2024-02-28 20:49:01.824408,1132.09,0
2024-02-28 21:09:37.935412,1132.09,0
2024-02-28 21:19:46.465951,1132.09,0
2024-02-28 21:28:45.465312,1132.09,0
2024-02-28 21:39:36.774215,1132.09,0
2024-02-28 21:49:45.225454,1132.09,0
2024-02-28 21:58:44.635095,1132.09,0
2024-02-29 15:47:51.633980,1132.09,0
2024-02-29 15:54:32.873710,1132.09,0
2024-02-29 16:04:02.297145,1132.09,0
2024-02-29 16:13:43.711186,1132.09,0
2024-02-29 16:24:33.078600,1132.09,0
2024-02-29 16:33:44.993853,1132.09,0
2024-02-29 16:44:33.080061,1132.09,0
2024-02-29 16:53:47.012398,1132.09,0
2024-02-29 17:03:42.958476,1132.09,0
2024-02-29 17:14:37.118956,1132.09,0
2024-02-29 17:24:45.903501,1132.09,0
2024-02-29 17:33:59.724078,1132.09,0
2024-02-29 17:44:37.824346,1132.09,0
2024-02-29 17:54:47.272824,1132.09,0
2024-02-29 18:03:45.295663,1132.09,0
2024-02-29 18:14:38.302446,1132.09,0
2024-02-29 18:24:45.977858,1132.09,0
2024-02-29 18:34:38.702032,1132.09,0
2024-02-29 18:44:46.436081,1132.09,0
2024-02-29 18:53:34.780552,1132.09,0
2024-02-29 19:04:40.675716,1132.09,0
2024-02-29 19:13:50.965089,1132.09,0
2024-02-29 19:23:45.790207,1132.09,0
2024-02-29 19:33:43.391735,1132.09,0
2024-02-29 19:44:32.147999,1132.09,0
2024-02-29 19:53:44.549949,1132.09,0
2024-02-29 20:04:35.743848,1132.09,0
2024-02-29 20:14:43.110340,1132.09,0
2024-02-29 20:23:39.954770,1132.09,0
2024-02-29 20:34:32.283247,1132.09,0
2024-02-29 20:44:37.720334,1132.09,0
2024-02-29 20:53:50.615676,1132.09,0
2024-02-29 21:04:40.962891,1132.09,0
2024-02-29 21:14:48.108781,1132.09,0
2024-02-29 21:34:25.322477,1132.09,0
2024-02-29 21:43:52.992615,1132.09,0
2024-02-29 21:52:03.903940,1132.09,0
2024-02-29 21:58:24.476205,1132.09,0
